source,id,confidence,n_load_bearing_walls,n_annotated_columns,n_derived_columns,n_columns,n_lines_x,n_lines_y,footprint_x,footprint_y,area,span_x_mean,span_x_min,span_x_max,span_x_std,span_y_mean,span_y_min,span_y_max,span_y_std,cols_per_karea,aspect_ratio,cov_x,cov_y,regularity,perimeter_cols,interior_cols,interior_ratio,span_ratio_xy
ResPlan,339,none,0,0,84,84,12,7,263.06,174.22,45830.313,23.915,4.37,99.78,31.64,29.037,4.38,88.87,30.785,1.833,1.51,1.323,1.06,0.296,34,50,0.595,0.824
ResPlan,16719,none,0,0,28,28,7,4,260.44,88.61,23077.588,43.407,12.72,80.8,20.527,29.537,29.08,29.91,0.344,1.213,2.939,0.473,0.012,0.674,18,10,0.357,1.47
ResPlan,5071,none,0,0,72,72,9,8,259.39,252.01,65368.874,32.424,20.25,52.93,9.356,36.001,13.94,77.17,19.498,1.101,1.029,0.289,0.542,0.546,30,42,0.583,0.901
ResPlan,2512,none,0,0,224,224,14,16,263.84,254.44,67131.45,20.295,4.7,60.77,18.962,16.963,4.7,56.06,17.084,3.337,1.037,0.934,1.007,0.34,56,168,0.75,1.196
ResPlan,2975,none,0,0,252,252,14,18,263.94,260.24,68687.746,20.303,4.6,51.12,19.26,15.308,4.6,57.57,15.913,3.669,1.014,0.949,1.039,0.335,60,192,0.762,1.326
ResPlan,2182,none,0,0,300,300,20,15,263.26,192.91,50785.487,13.856,4.21,60.23,16.353,13.779,4.21,37.06,12.606,5.907,1.365,1.18,0.915,0.323,66,234,0.78,1.006
ResPlan,7022,none,0,0,144,144,12,12,236.8,150.84,35718.912,21.527,3.98,85.95,26.312,13.713,3.98,34.44,12.875,4.031,1.57,1.222,0.939,0.316,44,100,0.694,1.57
ResPlan,15245,none,0,0,132,132,11,12,189.02,263.94,49889.939,18.902,4.68,57.04,16.933,23.995,4.68,73.22,24.768,2.646,0.716,0.896,1.032,0.342,42,90,0.682,0.788
ResPlan,9322,none,0,0,130,130,13,10,261.9,265.08,69424.452,21.825,5.19,80.34,24.303,29.453,5.45,79.88,29.877,1.873,0.988,1.114,1.014,0.32,42,88,0.677,0.741
ResPlan,7771,none,0,0,285,285,15,19,263.78,235.38,62088.536,18.841,4.67,50.11,17.508,13.077,4.66,49.02,12.423,4.59,1.121,0.929,0.95,0.347,64,221,0.775,1.441
ResPlan,79,none,0,0,180,180,15,12,262.4,154.93,40653.632,18.743,3.97,64.75,18.247,14.085,3.97,50.55,14.511,4.428,1.694,0.974,1.03,0.333,50,130,0.722,1.331
ResPlan,973,none,0,0,272,272,17,16,262.92,227.6,59840.592,16.432,4.01,55.84,15.84,15.173,4.01,67.35,16.426,4.545,1.155,0.964,1.083,0.328,62,210,0.772,1.083
ResPlan,4030,none,0,0,252,252,18,14,263.54,197.56,52064.962,15.502,4.52,57.31,14.427,15.197,4.52,47.89,13.688,4.84,1.334,0.931,0.901,0.353,60,192,0.762,1.02
ResPlan,14133,none,0,0,140,140,14,10,263.9,233.1,61515.09,20.3,4.9,99.75,27.244,25.9,4.9,94.5,28.691,2.276,1.132,1.342,1.108,0.29,44,96,0.686,0.784
ResPlan,10098,none,0,0,238,238,17,14,262.34,131.6,34523.944,16.396,3.93,59.41,18.085,10.123,3.93,28.4,7.996,6.894,1.993,1.103,0.79,0.346,58,180,0.756,1.62
ResPlan,11381,none,0,0,60,60,6,10,220.68,265.22,58528.75,44.136,5.72,141.4,53.312,29.469,5.72,81.73,30.482,1.025,0.832,1.208,1.034,0.308,28,32,0.533,1.498
ResPlan,13676,none,0,0,35,35,7,5,258.85,139.23,36039.686,43.142,30.73,81.06,17.625,34.808,9.65,59.61,24.172,0.971,1.859,0.409,0.694,0.476,20,15,0.429,1.239
ResPlan,5594,none,0,0,255,255,17,15,263.04,223.64,58826.266,16.44,4.22,47.97,15.221,15.974,4.22,52.24,16.575,4.335,1.176,0.926,1.038,0.337,60,195,0.765,1.029
ResPlan,11399,none,0,0,160,160,10,16,260.48,249.32,64942.874,28.942,4.85,108.16,35.9,16.621,4.85,54.09,15.666,2.464,1.045,1.24,0.943,0.314,48,112,0.7,1.741
ResPlan,7740,none,0,0,221,221,17,13,263.98,228.37,60285.113,16.499,4.79,45.53,14.169,19.031,4.79,55.12,18.963,3.666,1.156,0.859,0.996,0.35,56,165,0.747,0.867
ResPlan,5950,none,0,0,48,48,8,6,258.54,138.63,35841.4,36.934,25.61,51.29,8.399,27.726,10.99,50.37,15.016,1.339,1.865,0.227,0.542,0.565,24,24,0.5,1.332
ResPlan,7765,none,0,0,110,110,10,11,256.76,244.03,62657.143,28.529,15.36,42.91,10.665,24.403,10.58,38.11,9.843,1.756,1.052,0.374,0.403,0.563,38,72,0.655,1.169
ResPlan,2879,none,0,0,49,49,7,7,259.12,222.0,57524.64,43.187,9.1,89.72,29.515,37.0,30.07,55.24,8.514,0.852,1.167,0.683,0.23,0.523,24,25,0.51,1.167
ResPlan,101,none,0,0,182,182,14,13,263.1,218.42,57466.302,20.238,4.25,69.5,20.002,18.202,4.25,48.93,16.797,3.167,1.205,0.988,0.923,0.344,50,132,0.725,1.112
ResPlan,2745,none,0,0,48,48,8,6,259.09,142.16,36832.234,37.013,30.79,55.61,7.972,28.432,12.52,37.52,9.345,1.303,1.823,0.215,0.329,0.648,24,24,0.5,1.302
ResPlan,10024,none,0,0,72,72,9,8,258.11,178.35,46033.919,32.264,12.95,65.26,17.75,25.479,11.28,38.72,10.033,1.564,1.447,0.55,0.394,0.514,30,42,0.583,1.266
ResPlan,2017,none,0,0,54,54,9,6,258.7,183.21,47396.427,32.338,14.32,78.14,18.76,36.642,25.32,76.57,20.006,1.139,1.412,0.58,0.546,0.47,26,28,0.519,0.883
ResPlan,11673,none,0,0,48,48,8,6,220.29,258.3,56900.907,31.47,20.68,55.15,11.47,51.66,7.72,87.39,27.753,0.844,0.853,0.364,0.537,0.526,24,24,0.5,0.609
ResPlan,6964,none,0,0,72,72,8,9,258.59,135.95,35155.31,36.941,10.3,61.99,18.24,16.994,7.66,32.24,7.61,2.048,1.902,0.494,0.448,0.515,30,42,0.583,2.174
ResPlan,16235,none,0,0,56,56,7,8,258.58,166.15,42963.067,43.097,9.99,69.21,22.084,23.736,7.76,57.76,16.074,1.303,1.556,0.512,0.677,0.457,26,30,0.536,1.816
ResPlan,8737,none,0,0,30,30,6,5,258.88,146.56,37941.453,51.776,27.55,94.78,22.954,36.64,11.01,60.96,17.731,0.791,1.766,0.443,0.484,0.519,18,12,0.4,1.413
ResPlan,16413,none,0,0,88,88,11,8,263.08,152.14,40024.991,26.308,4.4,105.61,30.607,21.734,4.4,42.03,15.573,2.199,1.729,1.163,0.717,0.347,34,54,0.614,1.21
ResPlan,7951,none,0,0,78,78,13,6,262.56,144.92,38050.195,21.88,4.06,61.57,22.613,28.984,4.06,60.12,23.628,2.05,1.812,1.034,0.815,0.351,34,44,0.564,0.755
ResPlan,1681,none,0,0,90,90,10,9,258.43,143.42,37064.031,28.714,10.02,51.81,13.253,17.928,9.19,33.55,7.294,2.428,1.802,0.462,0.407,0.535,34,56,0.622,1.602
ResPlan,8648,none,0,0,234,234,18,13,180.72,113.77,20560.514,10.631,3.45,36.2,9.794,9.481,3.44,42.53,10.79,11.381,1.588,0.921,1.138,0.327,58,176,0.752,1.121
ResPlan,8115,none,0,0,156,156,12,13,263.74,231.16,60966.138,23.976,4.8,74.76,25.252,19.263,4.8,52.47,18.497,2.559,1.141,1.053,0.96,0.332,46,110,0.705,1.245
ResPlan,13430,none,0,0,126,126,9,14,263.72,205.58,54215.558,32.965,4.87,89.64,34.354,15.814,4.87,41.89,13.338,2.324,1.283,1.042,0.843,0.347,42,84,0.667,2.085
ResPlan,3527,none,0,0,180,180,12,15,252.68,264.3,66783.324,22.971,4.98,68.87,21.958,18.879,4.98,72.2,19.54,2.695,0.956,0.956,1.035,0.334,50,130,0.722,1.217
ResPlan,6509,none,0,0,42,42,6,7,256.01,173.56,44433.096,51.202,31.39,76.46,20.0,28.927,10.05,57.05,16.547,0.945,1.475,0.391,0.572,0.51,22,20,0.476,1.77
ResPlan,12249,none,0,0,20,20,4,5,170.58,152.88,26078.27,56.86,34.25,85.87,21.554,38.22,18.36,64.22,16.875,0.767,1.116,0.379,0.442,0.549,14,6,0.3,1.488
ResPlan,12820,none,0,0,176,176,16,11,263.56,247.7,65283.812,17.571,4.53,64.57,18.383,24.77,4.53,97.06,28.21,2.696,1.064,1.046,1.139,0.314,50,126,0.716,0.709
ResPlan,7060,none,0,0,120,120,12,10,263.2,169.3,44559.76,23.927,4.62,91.0,28.553,18.811,4.62,65.01,19.701,2.693,1.555,1.193,1.047,0.309,40,80,0.667,1.272
ResPlan,14127,none,0,0,357,357,21,17,262.88,221.98,58354.102,13.144,4.12,60.82,14.809,13.874,4.12,34.02,11.183,6.118,1.184,1.127,0.806,0.341,72,285,0.798,0.947
ResPlan,226516,none,0,0,117,117,13,9,262.14,221.22,57990.611,21.845,4.37,83.96,23.951,27.653,4.38,68.72,24.021,2.018,1.185,1.096,0.869,0.337,40,77,0.658,0.79
ResPlan,11923,none,0,0,154,154,14,11,262.72,169.85,44622.992,20.209,4.1,74.42,22.117,16.985,4.1,39.79,13.891,3.451,1.547,1.094,0.818,0.343,46,108,0.701,1.19
ResPlan,13338,none,0,0,49,49,7,7,258.21,141.96,36655.492,43.035,15.8,66.83,19.391,23.66,13.45,29.89,5.804,1.337,1.819,0.451,0.245,0.59,24,25,0.51,1.819
ResPlan,6531,none,0,0,28,28,7,4,260.35,144.71,37675.248,43.392,15.44,65.76,17.929,48.237,24.81,60.75,16.578,0.743,1.799,0.413,0.344,0.569,18,10,0.357,0.9
ResPlan,10562,none,0,0,140,140,10,14,263.76,163.48,43119.485,29.307,4.98,86.88,32.278,12.575,4.98,38.3,10.598,3.247,1.613,1.101,0.843,0.34,44,96,0.686,2.33
ResPlan,4170,none,0,0,260,260,13,20,262.08,264.1,69215.328,21.84,4.86,85.07,26.801,13.9,4.86,41.32,12.766,3.756,0.992,1.227,0.918,0.318,62,198,0.762,1.571
ResPlan,2181,none,0,0,78,78,13,6,220.76,206.89,45673.036,18.397,6.31,47.68,11.274,41.378,15.39,88.78,25.59,1.708,1.067,0.613,0.618,0.448,34,44,0.564,0.445
ResPlan,12717,none,0,0,247,247,19,13,263.48,249.44,65722.451,14.638,4.41,45.32,13.787,20.787,4.41,78.6,22.983,3.758,1.056,0.942,1.106,0.328,60,187,0.757,0.704
ResPlan,2240,none,0,0,208,208,16,13,263.1,215.76,56766.456,17.54,4.33,68.7,18.633,17.98,4.33,61.03,17.045,3.664,1.219,1.062,0.948,0.332,54,154,0.74,0.976
ResPlan,6298,none,0,0,196,196,14,14,262.4,151.64,39790.336,20.185,3.97,64.47,21.836,11.665,3.97,48.28,12.179,4.926,1.73,1.082,1.044,0.32,52,144,0.735,1.73
ResPlan,10965,none,0,0,35,35,7,5,258.71,164.94,42671.627,43.118,14.66,71.02,20.75,41.235,29.57,51.72,9.974,0.82,1.569,0.481,0.242,0.58,20,15,0.429,1.046
ResPlan,16922,none,0,0,120,120,12,10,229.9,264.28,60757.972,20.9,4.14,68.76,24.945,29.364,4.97,97.37,33.095,1.975,0.87,1.194,1.127,0.301,40,80,0.667,0.712
ResPlan,10550,none,0,0,144,144,12,12,263.68,221.46,58394.573,23.971,4.6,59.1,22.577,20.133,4.6,73.69,22.763,2.466,1.191,0.942,1.131,0.325,44,100,0.694,1.191
ResPlan,10177,none,0,0,238,238,14,17,249.36,263.74,65766.206,19.182,4.64,71.54,19.452,16.484,4.64,56.85,17.934,3.619,0.945,1.014,1.088,0.322,58,180,0.756,1.164
ResPlan,13612,none,0,0,143,143,13,11,200.32,112.14,22463.885,16.693,3.81,38.54,13.965,11.214,3.58,36.46,10.957,6.366,1.786,0.837,0.977,0.355,44,99,0.692,1.489
ResPlan,3465,none,0,0,120,120,10,12,258.83,200.54,51905.768,28.759,8.46,67.51,18.913,18.231,7.99,28.63,6.135,2.312,1.291,0.658,0.337,0.501,40,80,0.667,1.577
ResPlan,9454,none,0,0,304,304,16,19,259.11,227.84,59035.622,17.274,4.48,57.12,16.28,12.658,4.14,45.5,12.557,5.149,1.137,0.942,0.992,0.341,66,238,0.783,1.365
ResPlan,9724,none,0,0,169,169,13,13,260.48,264.96,69016.781,21.707,5.38,53.8,19.83,22.08,5.38,79.8,24.223,2.449,0.983,0.914,1.097,0.332,48,121,0.716,0.983
ResPlan,7630,none,0,0,120,120,12,10,263.18,185.1,48714.618,23.925,4.37,101.97,31.866,20.567,4.37,85.14,24.941,2.463,1.422,1.332,1.213,0.282,40,80,0.667,1.163
ResPlan,9481,none,0,0,72,72,9,8,258.51,220.0,56872.2,32.314,7.39,55.9,14.431,31.429,9.74,57.83,15.639,1.266,1.175,0.447,0.498,0.514,30,42,0.583,1.028
ResPlan,16892,none,0,0,24,24,6,4,221.34,87.91,19457.999,44.268,19.81,61.87,15.906,29.303,24.22,38.3,6.38,1.233,2.518,0.359,0.218,0.634,16,8,0.333,1.511
ResPlan,5747,none,0,0,16,16,4,4,258.75,87.85,22731.188,86.25,68.97,115.35,20.697,29.283,25.87,31.59,2.463,0.704,2.945,0.24,0.084,0.755,12,4,0.25,2.945
ResPlan,5611,none,0,0,48,48,6,8,258.37,137.21,35450.948,51.674,26.17,75.52,16.578,19.601,9.17,33.96,8.507,1.354,1.883,0.321,0.434,0.57,24,24,0.5,2.636
ResPlan,15133,none,0,0,130,130,13,10,262.92,187.16,49208.107,21.91,4.15,59.85,19.187,20.796,4.15,67.12,23.148,2.642,1.405,0.876,1.113,0.335,42,88,0.677,1.054
ResPlan,8522,none,0,0,216,216,18,12,263.76,197.54,52103.15,15.515,4.47,44.88,14.281,17.958,4.81,59.15,17.989,4.146,1.335,0.92,1.002,0.342,56,160,0.741,0.864
ResPlan,7791,none,0,0,120,120,10,12,263.12,171.2,45046.144,29.236,4.42,83.4,27.182,15.564,4.42,46.12,15.266,2.664,1.537,0.93,0.981,0.344,40,80,0.667,1.878
ResPlan,4048,none,0,0,42,42,7,6,258.22,118.73,30658.461,43.037,28.15,71.74,15.813,23.746,8.92,53.87,17.315,1.37,2.175,0.367,0.729,0.477,22,20,0.476,1.812
ResPlan,3850,none,0,0,63,63,7,9,194.36,258.93,50325.635,32.393,18.04,61.7,17.414,32.366,15.31,48.32,10.869,1.252,0.751,0.538,0.336,0.534,28,35,0.556,1.001
ResPlan,16568,none,0,0,80,80,8,10,263.26,199.22,52446.657,37.609,4.5,123.26,45.646,22.136,4.18,85.93,31.505,1.525,1.321,1.214,1.423,0.275,32,48,0.6,1.699
ResPlan,8064,none,0,0,120,120,10,12,264.06,260.28,68729.537,29.34,4.91,96.47,33.034,23.662,4.91,72.63,23.352,1.746,1.015,1.126,0.987,0.321,40,80,0.667,1.24
ResPlan,4175,none,0,0,195,195,13,15,257.22,264.1,67931.802,21.435,4.41,80.21,26.152,18.864,4.86,59.95,18.616,2.871,0.974,1.22,0.987,0.312,52,143,0.733,1.136
ResPlan,12422,none,0,0,36,36,6,6,258.28,130.1,33602.228,51.656,23.63,95.08,27.834,26.02,14.07,43.43,10.932,1.071,1.985,0.539,0.42,0.51,20,16,0.444,1.985
ResPlan,1346,none,0,0,104,104,13,8,258.19,138.52,35764.479,21.516,7.52,44.28,10.682,19.789,8.52,28.97,7.317,2.908,1.864,0.496,0.37,0.536,38,66,0.635,1.087
ResPlan,12340,none,0,0,289,289,17,17,262.96,232.0,61006.72,16.435,4.17,84.17,22.657,14.5,4.17,39.3,11.962,4.737,1.133,1.379,0.825,0.312,64,225,0.779,1.133
ResPlan,1171,none,0,0,240,240,15,16,219.77,149.4,32833.638,15.698,4.14,63.14,17.748,9.96,4.14,25.19,7.782,7.31,1.471,1.131,0.781,0.343,58,182,0.758,1.576
ResPlan,13283,none,0,0,60,60,10,6,241.03,148.64,35826.699,26.781,16.19,41.21,7.865,29.728,12.34,46.11,11.866,1.675,1.622,0.294,0.399,0.591,28,32,0.533,0.901
ResPlan,98,none,0,0,132,132,12,11,263.96,207.88,54872.005,23.996,4.86,81.5,23.996,20.788,4.86,81.89,25.585,2.406,1.27,1.0,1.231,0.31,42,90,0.682,1.154
ResPlan,13119,none,0,0,56,56,8,7,258.54,141.04,36464.482,36.934,19.77,79.04,19.221,23.507,9.43,36.41,8.905,1.536,1.833,0.52,0.379,0.527,26,30,0.536,1.571
ResPlan,7827,none,0,0,210,210,15,14,258.28,249.6,64466.688,18.449,5.48,85.95,26.235,19.2,5.48,53.95,17.296,3.257,1.035,1.422,0.901,0.301,54,156,0.743,0.961
ResPlan,432441,none,0,0,40,40,5,8,174.75,259.1,45277.725,43.688,31.64,71.78,16.478,37.014,12.4,67.93,17.46,0.883,0.674,0.377,0.472,0.541,22,18,0.45,1.18
ResPlan,9120,none,0,0,288,288,18,16,263.78,236.66,62426.175,15.516,4.59,57.59,15.633,15.777,4.59,67.62,18.218,4.613,1.115,1.007,1.155,0.316,64,224,0.778,0.983
ResPlan,2087,none,0,0,35,35,7,5,258.38,133.67,34537.655,43.063,16.28,66.95,18.517,33.418,20.72,60.65,16.215,1.013,1.933,0.43,0.485,0.522,20,15,0.429,1.289
ResPlan,9359,none,0,0,128,128,16,8,262.7,161.3,42373.51,17.513,4.23,45.76,15.387,23.043,4.23,59.32,21.07,3.021,1.629,0.879,0.914,0.358,44,84,0.656,0.76
ResPlan,1790,none,0,0,40,40,8,5,258.66,133.19,34450.925,36.951,12.41,63.16,15.635,33.298,11.97,54.25,14.949,1.161,1.942,0.423,0.449,0.534,22,18,0.45,1.11
ResPlan,16294,none,0,0,192,192,12,16,263.36,218.78,57617.901,23.942,4.49,89.17,27.639,14.585,4.49,40.84,12.923,3.332,1.204,1.154,0.886,0.329,52,140,0.729,1.641
ResPlan,1967,none,0,0,169,169,13,13,262.58,213.16,55971.553,21.882,3.95,76.81,22.901,17.763,3.95,69.52,19.211,3.019,1.232,1.047,1.082,0.32,48,121,0.716,1.232
ResPlan,2880,none,0,0,255,255,17,15,263.62,180.02,47456.872,16.476,4.42,62.37,17.026,12.859,4.42,68.56,16.873,5.373,1.464,1.033,1.312,0.299,60,195,0.765,1.281
ResPlan,9345,none,0,0,40,40,8,5,258.41,107.22,27706.72,36.916,8.52,56.24,16.766,26.805,13.94,49.26,13.525,1.444,2.41,0.454,0.505,0.511,22,18,0.45,1.377
ResPlan,13562,none,0,0,196,196,14,14,185.56,263.62,48917.327,14.274,4.49,55.99,14.432,20.278,4.5,68.25,19.118,4.007,0.704,1.011,0.943,0.339,52,144,0.735,0.704
ResPlan,140,none,0,0,224,224,16,14,263.08,186.01,48935.511,17.539,4.31,74.99,21.116,14.308,4.31,48.17,14.198,4.577,1.414,1.204,0.992,0.313,56,168,0.75,1.226
ResPlan,14009,none,0,0,30,30,6,5,258.5,84.9,21946.65,51.7,27.9,67.19,14.36,21.225,8.05,32.34,9.718,1.367,3.045,0.278,0.458,0.576,18,12,0.4,2.436
ResPlan,4506,none,0,0,288,288,18,16,263.9,230.4,60802.56,15.524,4.59,56.0,15.208,15.36,4.59,44.52,13.731,4.737,1.145,0.98,0.894,0.348,64,224,0.778,1.011
ResPlan,6744,none,0,0,30,30,6,5,258.54,120.89,31254.901,51.708,22.68,79.62,19.952,30.223,14.32,46.02,12.89,0.96,2.139,0.386,0.427,0.552,18,12,0.4,1.711
ResPlan,11054,none,0,0,81,81,9,9,258.59,209.56,54190.12,32.324,7.72,74.54,21.378,26.195,13.91,32.75,6.323,1.495,1.234,0.661,0.241,0.526,32,49,0.605,1.234
ResPlan,7457,none,0,0,315,315,21,15,242.66,264.08,64081.653,12.133,4.85,44.08,11.492,18.863,4.63,65.11,19.113,4.916,0.919,0.947,1.013,0.338,68,247,0.784,0.643
ResPlan,7287,none,0,0,154,154,11,14,262.74,173.36,45548.606,26.274,4.04,71.85,28.716,13.335,4.04,33.72,10.609,3.381,1.516,1.093,0.796,0.346,46,108,0.701,1.97
ResPlan,10063,none,0,0,81,81,9,9,259.84,244.87,63627.021,32.48,12.79,67.4,18.526,30.609,10.57,69.49,17.712,1.273,1.061,0.57,0.579,0.465,32,49,0.605,1.061
ResPlan,6535,none,0,0,72,72,12,6,262.46,99.32,26067.527,23.86,4.0,72.98,25.496,19.864,4.01,65.54,23.849,2.762,2.643,1.069,1.201,0.306,32,40,0.556,1.201
ResPlan,16573,none,0,0,130,130,13,10,263.86,223.76,59041.314,21.988,4.72,67.63,22.321,24.862,4.71,88.48,27.692,2.202,1.179,1.015,1.114,0.32,42,88,0.677,0.884
ResPlan,5832,none,0,0,272,272,17,16,263.58,227.94,60080.425,16.474,4.55,57.27,18.72,15.196,4.31,78.13,19.091,4.527,1.156,1.136,1.256,0.295,62,210,0.772,1.084
ResPlan,16490,none,0,0,42,42,7,6,261.12,222.54,58109.645,43.52,18.51,73.34,18.947,44.508,24.86,67.1,14.369,0.723,1.173,0.435,0.323,0.569,22,20,0.476,0.978
ResPlan,12399,none,0,0,221,221,17,13,263.24,241.5,63572.46,16.452,4.41,52.3,14.753,20.125,4.41,63.52,18.354,3.476,1.09,0.897,0.912,0.356,56,165,0.747,0.818
ResPlan,3730,none,0,0,286,286,13,22,245.68,263.3,64687.544,20.473,4.3,67.68,20.278,12.538,4.3,42.27,10.669,4.421,0.933,0.99,0.851,0.352,66,220,0.769,1.633
ResPlan,2290,none,0,0,195,195,13,15,263.46,261.72,68952.751,21.955,4.33,66.45,22.574,18.694,4.32,55.37,18.087,2.828,1.007,1.028,0.968,0.334,52,143,0.733,1.174
ResPlan,2922,none,0,0,272,272,17,16,264.12,251.04,66304.685,16.508,4.42,57.09,16.733,16.736,4.79,74.1,19.668,4.102,1.052,1.014,1.175,0.314,62,210,0.772,0.986
ResPlan,2563,none,0,0,70,70,7,10,210.19,175.86,36964.013,35.032,8.97,58.73,15.93,19.54,8.66,32.24,9.195,1.894,1.195,0.455,0.471,0.519,30,40,0.571,1.793
ResPlan,10365,none,0,0,90,90,10,9,263.06,170.32,44804.379,29.229,4.7,92.21,32.1,21.29,4.7,75.23,23.993,2.009,1.545,1.098,1.127,0.31,34,56,0.622,1.373
ResPlan,3240,none,0,0,49,49,7,7,258.71,157.05,40630.405,43.118,10.89,74.42,25.968,26.175,11.85,41.98,10.501,1.206,1.647,0.602,0.401,0.499,24,25,0.51,1.647
ResPlan,3264,none,0,0,260,260,13,20,259.02,264.6,68536.692,21.585,5.16,91.22,24.901,13.926,5.16,60.67,14.418,3.794,0.979,1.154,1.035,0.314,62,198,0.762,1.55
ResPlan,1652,none,0,0,48,48,6,8,258.89,234.23,60639.805,51.778,30.02,76.17,16.51,33.461,24.07,52.53,9.052,0.792,1.105,0.319,0.271,0.629,24,24,0.5,1.547
ResPlan,10569,none,0,0,35,35,7,5,258.75,159.12,41172.3,43.125,25.53,62.88,14.037,39.78,12.37,73.6,22.298,0.85,1.626,0.326,0.561,0.53,20,15,0.429,1.084
ResPlan,12962,none,0,0,72,72,9,8,263.32,202.6,53348.632,32.915,4.54,100.98,33.325,28.943,4.54,85.4,31.771,1.35,1.3,1.012,1.098,0.322,30,42,0.583,1.137
ResPlan,12103,none,0,0,169,169,13,13,262.36,175.26,45981.214,21.863,4.02,74.77,23.431,14.605,4.02,66.15,17.112,3.675,1.497,1.072,1.172,0.308,48,121,0.716,1.497
ResPlan,3017,none,0,0,192,192,16,12,263.34,226.22,59572.775,17.556,4.64,88.5,22.828,20.565,4.64,63.13,20.183,3.223,1.164,1.3,0.981,0.305,52,140,0.729,0.854
ResPlan,12701,none,0,0,240,240,15,16,263.16,230.9,60763.644,18.797,4.37,57.81,19.696,15.393,4.36,72.6,17.765,3.95,1.14,1.048,1.154,0.312,58,182,0.758,1.221
ResPlan,17063,none,0,0,144,144,16,9,264.06,250.76,66215.686,17.604,4.83,46.28,15.18,31.345,4.83,90.16,31.649,2.175,1.053,0.862,1.01,0.348,46,98,0.681,0.562
ResPlan,16664,none,0,0,72,72,8,9,251.95,215.4,54270.03,35.993,16.39,61.36,16.543,26.925,9.28,51.58,14.332,1.327,1.17,0.46,0.532,0.502,30,42,0.583,1.337
ResPlan,408,none,0,0,63,63,9,7,258.58,188.49,48739.744,32.322,20.38,39.48,5.289,31.415,6.15,48.91,13.969,1.293,1.372,0.164,0.445,0.622,28,35,0.556,1.029
ResPlan,6805,none,0,0,120,120,10,12,264.02,223.5,59008.47,29.336,5.06,87.09,31.111,20.318,5.06,56.08,18.491,2.034,1.181,1.061,0.91,0.337,40,80,0.667,1.444
ResPlan,16588,none,0,0,272,272,17,16,246.54,263.56,64978.082,15.409,4.53,53.32,15.072,17.571,4.53,71.46,18.79,4.186,0.935,0.978,1.069,0.328,62,210,0.772,0.877
ResPlan,10736,none,0,0,221,221,17,13,181.54,263.56,47846.682,11.346,4.38,26.75,8.67,21.963,4.38,70.34,22.869,4.619,0.689,0.764,1.041,0.356,56,165,0.747,0.517
ResPlan,13809,none,0,0,150,150,10,15,204.24,257.29,52548.91,22.693,4.18,64.0,22.062,18.378,4.17,66.34,19.074,2.854,0.794,0.972,1.038,0.332,46,104,0.693,1.235
ResPlan,1467,none,0,0,150,150,10,15,264.12,241.8,63864.216,29.347,5.04,80.6,30.53,17.271,5.03,59.02,17.441,2.349,1.092,1.04,1.01,0.328,46,104,0.693,1.699
ResPlan,14486,none,0,0,168,168,14,12,242.1,264.08,63933.768,18.623,4.55,90.17,24.886,24.007,4.92,66.3,22.998,2.628,0.917,1.336,0.958,0.304,48,120,0.714,0.776
ResPlan,16339,none,0,0,238,238,17,14,224.86,203.3,45714.038,14.054,4.4,38.72,13.346,15.638,4.4,57.2,15.967,5.206,1.106,0.95,1.021,0.337,58,180,0.756,0.899
ResPlan,14796,none,0,0,132,132,11,12,264.66,195.22,51666.925,26.466,5.37,84.26,26.031,17.747,5.37,57.53,17.421,2.555,1.356,0.984,0.982,0.337,42,90,0.682,1.491
ResPlan,14435,none,0,0,120,120,10,12,263.92,229.88,60669.93,29.324,4.91,88.44,30.412,20.898,4.91,81.42,24.059,1.978,1.148,1.037,1.151,0.314,40,80,0.667,1.403
ResPlan,16398,none,0,0,204,204,12,17,263.96,249.02,65731.319,23.996,4.11,93.34,32.283,15.564,4.85,50.4,15.243,3.104,1.06,1.345,0.979,0.301,54,150,0.735,1.542
ResPlan,10976,none,0,0,110,110,11,10,264.08,165.82,43789.746,26.408,4.85,82.91,25.839,18.424,4.85,57.83,18.846,2.512,1.593,0.978,1.023,0.333,38,72,0.655,1.433
ResPlan,9117,none,0,0,80,80,10,8,259.02,132.14,34226.903,28.78,4.52,63.16,19.797,18.877,6.48,30.29,8.095,2.337,1.96,0.688,0.429,0.472,32,48,0.6,1.525
ResPlan,8624,none,0,0,140,140,14,10,262.4,153.86,40372.864,20.185,3.97,75.94,23.418,17.096,3.96,50.72,16.15,3.468,1.705,1.16,0.945,0.322,44,96,0.686,1.181
ResPlan,9228,none,0,0,336,336,16,21,265.08,247.68,65655.014,17.672,5.27,64.82,16.157,12.384,4.36,57.45,12.981,5.118,1.07,0.914,1.048,0.338,70,266,0.792,1.427
ResPlan,1596,none,0,0,30,30,5,6,202.62,112.29,22752.2,50.655,26.17,77.42,20.057,22.458,14.87,34.82,6.645,1.319,1.804,0.396,0.296,0.591,18,12,0.4,2.256
ResPlan,9707,none,0,0,77,77,11,7,259.75,146.49,38050.778,25.975,8.8,57.05,15.147,24.415,12.9,40.36,9.736,2.024,1.773,0.583,0.399,0.505,32,45,0.584,1.064
ResPlan,11912,none,0,0,80,80,8,10,258.84,240.13,62155.249,36.977,28.05,51.54,7.199,26.681,9.25,56.05,13.044,1.287,1.078,0.195,0.489,0.594,32,48,0.6,1.386
